"ons_code","name","mp","percsigned","Remain","polParty","EER17CD","EER17NM","partyColour"
"E14000762","Isle of Wight","Mr Bob Seely MP",6.89991287770963,38.1,"Conservative","E15000008","South East","#0087DC"
"E14000763","Islington North","Rt Hon Jeremy Corbyn MP",23.3801884172524,78.4,"Labour","E15000007","London","#DC241f"
"E14000764","Islington South and Finsbury","Rt Hon Emily Thornberry MP",18.9421980352534,71.7,"Labour","E15000007","London","#DC241f"
"E14000765","Jarrow","Mr Stephen Hepburn MP",4.79488224022692,38.2,"Labour","E15000001","North East","#DC241f"
"E14000766","Keighley","John Grogan MP",7.64905438615237,46.7,"Labour","E15000003","Yorkshire and The Humber","#DC241f"
"E14000767","Kenilworth and Southam","Rt Hon Jeremy Wright QC MP",12.1296722553052,53.8,"Conservative","E15000005","West Midlands","#0087DC"
"E14000768","Kensington","Emma Dent Coad MP",18.4599694033656,68.8,"Labour","E15000007","London","#DC241f"
"E14000769","Kettering","Mr Philip Hollobone MP",5.92521770588387,39,"Conservative","E15000004","East Midlands","#0087DC"
"E14000770","Kingston and Surbiton","Rt Hon Sir Edward Davey MP",14.3299698180116,59.2,"Liberal Democrat","E15000007","London","#FAA61A"
"E14000771","Kingston upon Hull East","Karl Turner MP",2.55669812649669,27.2,"Labour","E15000003","Yorkshire and The Humber","#DC241f"
"E14000772","Kingston upon Hull North","Diana Johnson MP",4.83173454945746,40.2,"Labour","E15000003","Yorkshire and The Humber","#DC241f"
"E14000773","Kingston upon Hull West and Hessle","Emma Hardy MP",3.60590162033682,32,"Labour","E15000003","Yorkshire and The Humber","#DC241f"
"E14000774","Kingswood","Chris Skidmore MP",7.66935326435563,42.9,"Conservative","E15000009","South West","#0087DC"
"E14000775","Knowsley","Rt Hon George Howarth MP",5.05163815492666,47.7,"Labour","E15000002","North West","#DC241f"
"E14000776","Lancaster and Fleetwood","Cat Smith MP",8.80543035275701,48,"Labour","E15000002","North West","#DC241f"
"E14000777","Leeds Central","Rt Hon Hilary Benn MP",6.24701837503496,54,"Labour","E15000003","Yorkshire and The Humber","#DC241f"
"E14000778","Leeds East","Richard Burgon MP",4.08668984967553,38.6,"Labour","E15000003","Yorkshire and The Humber","#DC241f"
"E14000779","Leeds North East","Fabian Hamilton MP",14.3313033905155,62.6,"Labour","E15000003","Yorkshire and The Humber","#DC241f"
"E14000780","Leeds North West","Alex Sobel MP",12.3491447522327,64.6,"Labour","E15000003","Yorkshire and The Humber","#DC241f"
"E14000781","Leeds West","Rachel Reeves MP",8.29045553729695,46.7,"Labour","E15000003","Yorkshire and The Humber","#DC241f"
"E14000782","Leicester East","Rt Hon Keith Vaz MP",3.02275350559409,45.9,"Labour","E15000004","East Midlands","#DC241f"
"E14000783","Leicester South","Jonathan Ashworth MP",6.43415574171518,57.6,"Labour","E15000004","East Midlands","#DC241f"
"E14000784","Leicester West","Liz Kendall MP",4.89610990670597,49.2,"Labour","E15000004","East Midlands","#DC241f"
"E14000785","Leigh","Jo Platt MP",4.04074498221928,36.7,"Labour","E15000002","North West","#DC241f"
"E14000786","Lewes","Maria Caulfield MP",15.0462962962963,52.9,"Conservative","E15000008","South East","#0087DC"
"E14000787","Lewisham East","Janet Daby MP",12.8489953705913,64.6,"Labour","E15000007","London","#DC241f"
"E14000788","Lewisham West and Penge","Ellie Reeves MP",18.2277563136606,65.4,"Labour","E15000007","London","#DC241f"
"E14000789","Lewisham, Deptford","Vicky Foxcroft MP",19.9937557281123,75.6,"Labour","E15000007","London","#DC241f"
"E14000790","Leyton and Wanstead","John Cryer MP",13.8640429338104,65.2,"Labour","E15000007","London","#DC241f"
"E14000791","Lichfield","Michael Fabricant MP",6.71962883284518,42.5,"Conservative","E15000005","West Midlands","#0087DC"
"E14000792","Lincoln","Karen Lee MP",6.47858577213023,42.6,"Labour","E15000004","East Midlands","#DC241f"
"E14000793","Liverpool, Riverside","Dame Louise Ellman MP",10.1828656221359,72.7,"Labour","E15000002","North West","#DC241f"
"E14000794","Liverpool, Walton","Dan Carden MP",4.88750756367237,47.8,"Labour","E15000002","North West","#DC241f"
"E14000795","Liverpool, Wavertree","Luciana Berger MP",9.33609958506224,64.7,"Independent","E15000002","North West","#DDDDDD"
"E14000796","Liverpool, West Derby","Stephen Twigg MP",5.71934533279838,50.2,"Labour","E15000002","North West","#DC241f"
"E14000797","Loughborough","Rt Hon Nicky Morgan MP",7.67550066226665,49.9,"Conservative","E15000004","East Midlands","#0087DC"
"E14000798","Louth and Horncastle","Victoria Atkins MP",3.96817708459471,31.1,"Conservative","E15000004","East Midlands","#0087DC"
"E14000799","Ludlow","Rt Hon Philip Dunne MP",7.43215961460813,42.1,"Conservative","E15000005","West Midlands","#0087DC"
"E14000800","Luton North","Kelvin Hopkins MP",4.03672950531469,40.8,"Independent","E15000006","Eastern","#DDDDDD"
"E14000801","Luton South","Mr Gavin Shuker MP",4.23441772536487,45.4,"Independent","E15000006","Eastern","#DDDDDD"
"E14000802","Macclesfield","David Rutley MP",11.5008404918532,52.8,"Conservative","E15000002","North West","#0087DC"
"E14000803","Maidenhead","Rt Hon Theresa May MP",12.7406161235661,55,"Conservative","E15000008","South East","#0087DC"
"E14000804","Maidstone and The Weald","Mrs Helen Grant MP",8.08953326899993,44.1,"Conservative","E15000008","South East","#0087DC"
"E14000805","Makerfield","Yvonne Fovargue MP",3.64110051098749,35.1,"Labour","E15000002","North West","#DC241f"
"E14000806","Maldon","Rt Hon John Whittingdale MP",5.9339854295831,39,"Conservative","E15000006","Eastern","#0087DC"
"E14000807","Manchester Central","Lucy Powell MP",8.96143444941226,63.6,"Labour","E15000002","North West","#DC241f"
"E14000808","Manchester, Gorton","Afzal Khan MP",8.80963994324228,61.8,"Labour","E15000002","North West","#DC241f"
"E14000809","Manchester, Withington","Jeff Smith MP",19.1308058027551,75.1,"Labour","E15000002","North West","#DC241f"
"E14000810","Mansfield","Ben Bradley MP",3.16900182246625,29.1,"Conservative","E15000004","East Midlands","#0087DC"
"E14000811","Meon Valley","George Hollingbery MP",8.70085155592935,48.1,"Conservative","E15000008","South East","#0087DC"
"E14000812","Meriden","Rt Hon Dame Caroline Spelman MP",6.33999420793513,41.2,"Conservative","E15000005","West Midlands","#0087DC"
"E14000813","Mid Bedfordshire","Ms Nadine Dorries MP",8.6345984929037,47.1,"Conservative","E15000006","Eastern","#0087DC"
"E14000814","Mid Derbyshire","Mrs Pauline Latham MP",8.39001272543771,47.5,"Conservative","E15000004","East Midlands","#0087DC"
"E14000815","Mid Dorset and North Poole","Michael Tomlinson MP",8.45545422923945,42.9,"Conservative","E15000009","South West","#0087DC"
"E14000816","Mid Norfolk","George Freeman MP",6.58842326625078,39.4,"Conservative","E15000006","Eastern","#0087DC"
"E14000817","Mid Sussex","Rt Hon Sir Nicholas Soames MP",12.2978670212161,53.6,"Conservative","E15000008","South East","#0087DC"
"E14000818","Mid Worcestershire","Nigel Huddleston MP",6.63607741683548,40.6,"Conservative","E15000005","West Midlands","#0087DC"
"E14000819","Middlesbrough","Andy McDonald MP",3.12414659457098,33.9,"Labour","E15000001","North East","#DC241f"
"E14000820","Middlesbrough South and East Cleveland","Mr Simon Clarke MP",4.09912152072431,34.7,"Conservative","E15000001","North East","#0087DC"
"E14000821","Milton Keynes North","Rt Hon Mark Lancaster MP",9.11078498906826,50.3,"Conservative","E15000008","South East","#0087DC"
"E14000822","Milton Keynes South","Iain Stewart MP",8.62025735404736,46.9,"Conservative","E15000008","South East","#0087DC"
"E14000823","Mitcham and Morden","Siobhain McDonagh MP",9.54534868042021,55.3,"Labour","E15000007","London","#DC241f"
"E14000824","Mole Valley","Sir Paul Beresford MP",13.2957230089981,52.7,"Conservative","E15000008","South East","#0087DC"
"E14000825","Morecambe and Lunesdale","David Morris MP",6.02113471971067,41.8,"Conservative","E15000002","North West","#0087DC"
"E14000826","Morley and Outwood","Andrea Jenkyns MP",5.7519013229373,40.2,"Conservative","E15000003","Yorkshire and The Humber","#0087DC"
"E14000827","New Forest East","Rt Hon Dr Julian Lewis MP",7.55309325946445,39.8,"Conservative","E15000008","South East","#0087DC"
"E14000828","New Forest West","Rt Hon Sir Desmond Swayne MP",8.48414550637953,44.7,"Conservative","E15000008","South East","#0087DC"
"E14000829","Newark","Robert Jenrick MP",7.40392511574212,44.3,"Conservative","E15000004","East Midlands","#0087DC"
"E14000830","Newbury","Rt Hon Richard Benyon MP",10.9626132537231,52.2,"Conservative","E15000008","South East","#0087DC"
"E14000831","Newcastle upon Tyne Central","Chi Onwurah MP",7.07291772087845,52,"Labour","E15000001","North East","#DC241f"
"E14000832","Newcastle upon Tyne East","Rt Hon Nicholas Brown MP",10.3559238274741,58.9,"Labour","E15000001","North East","#DC241f"
"E14000833","Newcastle upon Tyne North","Catherine McKinnell MP",8.18417154643742,43.2,"Labour","E15000001","North East","#DC241f"
"E14000834","Newcastle-under-Lyme","Paul Farrelly MP",4.98599074737734,38.4,"Labour","E15000005","West Midlands","#DC241f"
"E14000835","Newton Abbot","Anne Marie Morris MP",8.39287876952888,44,"Conservative","E15000009","South West","#0087DC"
"E14000836","Normanton, Pontefract and Castleford","Rt Hon Yvette Cooper MP",3.14104158657651,30.7,"Labour","E15000003","Yorkshire and The Humber","#DC241f"
"E14000837","North Cornwall","Scott Mann MP",7.10721690856799,39.8,"Conservative","E15000009","South West","#0087DC"
"E14000838","North Devon","Peter Heaton-Jones MP",7.35565549691944,43,"Conservative","E15000009","South West","#0087DC"
"E14000839","North Dorset","Simon Hoare MP",8.36642871506133,43.4,"Conservative","E15000009","South West","#0087DC"
"E14000840","North Durham","Rt Hon Kevan Jones MP",4.51391342444071,39.7,"Labour","E15000001","North East","#DC241f"
"E14000841","North East Bedfordshire","Rt Hon Alistair Burt MP",8.97818238894993,46.6,"Conservative","E15000006","Eastern","#0087DC"
"E14000842","North East Cambridgeshire","Rt Hon Stephen Barclay MP",4.15529396886954,30.6,"Conservative","E15000006","Eastern","#0087DC"
"E14000843","North East Derbyshire","Lee Rowley MP",5.0972913137995,37.9,"Conservative","E15000004","East Midlands","#0087DC"
"E14000844","North East Hampshire","Mr Ranil Jayawardena MP",12.493758242321,53.8,"Conservative","E15000008","South East","#0087DC"
"E14000845","North East Hertfordshire","Rt Hon Sir Oliver Heald QC MP",10.8022260056412,48.6,"Conservative","E15000006","Eastern","#0087DC"
"E14000846","North East Somerset","Mr Jacob Rees-Mogg MP",11.435319522235,48.4,"Conservative","E15000009","South West","#0087DC"
"E14000847","North Herefordshire","Bill Wiggin MP",8.2552820736223,42,"Conservative","E15000005","West Midlands","#0087DC"
"E14000848","North Norfolk","Rt Hon Norman Lamb MP",6.40390737667002,41.6,"Liberal Democrat","E15000006","Eastern","#FAA61A"
"E14000849","North Shropshire","Rt Hon Owen Paterson MP",5.73104744546335,40.2,"Conservative","E15000005","West Midlands","#0087DC"
"E14000850","North Somerset","Rt Hon Dr Liam Fox MP",13.1893834941895,52.4,"Conservative","E15000009","South West","#0087DC"
"E14000851","North Swindon","Justin Tomlinson MP",6.75930969738413,42.7,"Conservative","E15000009","South West","#0087DC"
"E14000852","North Thanet","Rt Hon Sir Roger Gale MP",5.94091036879904,34.8,"Conservative","E15000008","South East","#0087DC"
"E14000853","North Tyneside","Mary Glindon MP",5.70657022876245,40.5,"Labour","E15000001","North East","#DC241f"
"E14000854","North Warwickshire","Craig Tracey MP",3.71459148976523,32.2,"Conservative","E15000005","West Midlands","#0087DC"
"E14000855","North West Cambridgeshire","Mr Shailesh Vara MP",7.09452191429857,43.1,"Conservative","E15000006","Eastern","#0087DC"
"E14000856","North West Durham","Laura Pidcock MP",5.25381047051027,45,"Labour","E15000001","North East","#DC241f"
"E14000857","North West Hampshire","Kit Malthouse MP",8.77685517832076,45.2,"Conservative","E15000008","South East","#0087DC"
"E14000858","North West Leicestershire","Andrew Bridgen MP",5.90436956002964,39.3,"Conservative","E15000004","East Midlands","#0087DC"
"E14000859","North West Norfolk","Sir Henry Bellingham MP",4.70506504989264,34.2,"Conservative","E15000006","Eastern","#0087DC"
"E14000860","North Wiltshire","James Gray MP",10.5890783229453,49.7,"Conservative","E15000009","South West","#0087DC"
"E14000861","Northampton North","Michael Ellis MP",5.90539671402678,39.7,"Conservative","E15000004","East Midlands","#0087DC"
"E14000862","Northampton South","Andrew Lewer MP",5.7760344562375,41,"Conservative","E15000004","East Midlands","#0087DC"
"E14000863","Norwich North","Chloe Smith MP",8.5437680997216,43.3,"Conservative","E15000006","Eastern","#0087DC"
"E14000864","Norwich South","Clive Lewis MP",13.8872036587642,59.5,"Labour","E15000006","Eastern","#DC241f"
"E14000865","Nottingham East","Mr Chris Leslie MP",8.35337428906847,57.1,"Independent","E15000004","East Midlands","#DDDDDD"
"E14000866","Nottingham North","Alex Norris MP",3.57373955244001,36.2,"Labour","E15000004","East Midlands","#DC241f"
"E14000867","Nottingham South","Lilian Greenwood MP",7.23380270349159,53.5,"Labour","E15000004","East Midlands","#DC241f"
"E14000868","Nuneaton","Mr Marcus Jones MP",4.18338888510986,35.5,"Conservative","E15000005","West Midlands","#0087DC"
"E14000869","Old Bexley and Sidcup","Rt Hon James Brokenshire MP",6.67439526105213,37.6,"Conservative","E15000007","London","#0087DC"
"E14000870","Oldham East and Saddleworth","Debbie Abrahams MP",4.55380511375076,40.1,"Labour","E15000002","North West","#DC241f"
"E14000871","Oldham West and Royton","Jim McMahon MP",2.9867045930742,38.7,"Labour","E15000002","North West","#DC241f"
"E14000872","Orpington","Joseph Johnson MP",8.85499402544458,42.5,"Conservative","E15000007","London","#0087DC"
"E14000873","Oxford East","Anneliese Dodds MP",17.2110603144049,67.5,"Labour","E15000008","South East","#DC241f"
"E14000874","Oxford West and Abingdon","Layla Moran MP",20.3375450021785,62,"Liberal Democrat","E15000008","South East","#FAA61A"
"E14000875","Pendle","Andrew Stephenson MP",3.4920543528328,36.8,"Conservative","E15000002","North West","#0087DC"
"E14000876","Penistone and Stocksbridge","Angela Smith MP",5.91496462605674,39.3,"Independent","E15000003","Yorkshire and The Humber","#DDDDDD"
"E14000877","Penrith and The Border","Rory Stewart MP",7.47441682149282,44.8,"Conservative","E15000002","North West","#0087DC"
"E14000878","Peterborough","Fiona Onasanya MP",4.95684046152512,37.3,"Independent","E15000006","Eastern","#DDDDDD"
"E14000879","Plymouth, Moor View","Johnny Mercer MP",3.74266445973489,33.6,"Conservative","E15000009","South West","#0087DC"
"E14000880","Plymouth, Sutton and Devonport","Luke Pollard MP",8.5742570041727,45.6,"Labour","E15000009","South West","#DC241f"
"E14000881","Poole","Sir Robert Syms MP",7.92802782117837,42.6,"Conservative","E15000009","South West","#0087DC"
"E14000882","Poplar and Limehouse","Jim Fitzpatrick MP",13.5129231889334,65.8,"Labour","E15000007","London","#DC241f"
"E14000883","Portsmouth North","Rt Hon Penny Mordaunt MP",5.28173125575723,36.3,"Conservative","E15000008","South East","#0087DC"
"E14000884","Portsmouth South","Stephen Morgan MP",8.22587721644961,48.2,"Labour","E15000008","South East","#DC241f"
"E14000885","Preston","Sir Mark Hendrick MP",4.42701337774674,44.3,"Labour","E15000002","North West","#DC241f"
"E14000886","Pudsey","Stuart Andrew MP",10.9114445588931,51.4,"Conservative","E15000003","Yorkshire and The Humber","#0087DC"
"E14000887","Putney","Rt Hon Justine Greening MP",20.9267871635984,72.2,"Conservative","E15000007","London","#0087DC"
"E14000888","Rayleigh and Wickford","Rt Hon Mark Francois MP",4.91478007961254,32.3,"Conservative","E15000006","Eastern","#0087DC"
"E14000889","Reading East","Matt Rodda MP",13.8491905959155,61.7,"Labour","E15000008","South East","#DC241f"
"E14000890","Reading West","Alok Sharma MP",9.62314513782591,48.5,"Conservative","E15000008","South East","#0087DC"
"E14000891","Redcar","Anna Turley MP",2.95112781954887,32.3,"Labour","E15000001","North East","#DC241f"
"E14000892","Redditch","Rachel Maclean MP",5.41971830985915,39,"Conservative","E15000005","West Midlands","#0087DC"
"E14000893","Reigate","Crispin Blunt MP",11.7655702774852,52,"Conservative","E15000008","South East","#0087DC"
"E14000894","Ribble Valley","Mr Nigel Evans MP",6.4949397409047,41.3,"Conservative","E15000002","North West","#0087DC"
"E14000895","Richmond (Yorks)","Rishi Sunak MP",6.36008375603256,45.3,"Conservative","E15000003","Yorkshire and The Humber","#0087DC"
"E14000896","Richmond Park","Zac Goldsmith MP",23.1638299656242,71.3,"Conservative","E15000007","London","#0087DC"
"E14000897","Rochdale","Tony Lloyd MP",3.44064555698532,42.5,"Labour","E15000002","North West","#DC241f"
"E14000898","Rochester and Strood","Kelly Tolhurst MP",5.81845950443365,36.3,"Conservative","E15000008","South East","#0087DC"
"E14000899","Rochford and Southend East","James Duddridge MP",5.86033397340852,39.1,"Conservative","E15000006","Eastern","#0087DC"
"E14000900","Romford","Andrew Rosindell MP",4.95975262589575,30.7,"Conservative","E15000007","London","#0087DC"
"E14000901","Romsey and Southampton North","Rt Hon Caroline Nokes MP",10.9094836897818,53.9,"Conservative","E15000008","South East","#0087DC"
"E14000902","Rossendale and Darwen","Jake Berry MP",5.38360459518884,41.1,"Conservative","E15000002","North West","#0087DC"
"E14000903","Rother Valley","Rt Hon Sir Kevin Barron MP",3.90346742090928,33.3,"Labour","E15000003","Yorkshire and The Humber","#DC241f"
"E14000904","Rotherham","Sarah Champion MP",2.56011535362388,31.7,"Labour","E15000003","Yorkshire and The Humber","#DC241f"
"E14000905","Rugby","Mark Pawsey MP",7.27297750419138,41.4,"Conservative","E15000005","West Midlands","#0087DC"
"E14000906","Ruislip, Northwood and Pinner","Rt Hon Nick Hurd MP",10.9940347495376,50.5,"Conservative","E15000007","London","#0087DC"
"E14000907","Runnymede and Weybridge","Rt Hon Philip Hammond MP",10.2640138845787,50.2,"Conservative","E15000008","South East","#0087DC"
"E14000908","Rushcliffe","Rt Hon Kenneth Clarke QC MP",13.8393200030723,58.5,"Conservative","E15000004","East Midlands","#0087DC"
"E14000909","Rutland and Melton","Rt Hon Sir Alan Duncan MP",8.15166670654957,46.1,"Conservative","E15000004","East Midlands","#0087DC"
"E14000910","Saffron Walden","Mrs Kemi Badenoch MP",10.0570023214655,48.8,"Conservative","E15000006","Eastern","#0087DC"
"E14000911","Salford and Eccles","Rebecca Long Bailey MP",8.39968028898554,46.4,"Labour","E15000002","North West","#DC241f"
"E14000912","Salisbury","John Glen MP",10.2658015906237,50.1,"Conservative","E15000009","South West","#0087DC"
"E14000913","Scarborough and Whitby","Rt Hon Robert Goodwill MP",5.3584781313765,38.7,"Conservative","E15000003","Yorkshire and The Humber","#0087DC"
"E14000914","Scunthorpe","Nic Dakin MP",2.97164897660407,31.3,"Labour","E15000003","Yorkshire and The Humber","#DC241f"
"E14000915","Sedgefield","Phil Wilson MP",4.15756224451877,40.6,"Labour","E15000001","North East","#DC241f"
"E14000916","Sefton Central","Bill Esterson MP",9.22618181818182,55.9,"Labour","E15000002","North West","#DC241f"
"E14000917","Selby and Ainsty","Nigel Adams MP",6.91480066901321,42.3,"Conservative","E15000003","Yorkshire and The Humber","#0087DC"
"E14000918","Sevenoaks","Rt Hon Sir Michael Fallon MP",10.7975771160209,46,"Conservative","E15000008","South East","#0087DC"
"E14000919","Sheffield Central","Paul Blomfield MP",11.3946800862689,68.1,"Labour","E15000003","Yorkshire and The Humber","#DC241f"
"E14000920","Sheffield South East","Mr Clive Betts MP",3.54321088213733,33.7,"Labour","E15000003","Yorkshire and The Humber","#DC241f"
"E14000921","Sheffield, Brightside and Hillsborough","Gill Furniss MP",4.22117181488403,40,"Labour","E15000003","Yorkshire and The Humber","#DC241f"
"E14000922","Sheffield, Hallam","Jared O'Mara MP",16.1612809006665,66,"Independent","E15000003","Yorkshire and The Humber","#DDDDDD"
"E14000923","Sheffield, Heeley","Louise Haigh MP",7.89579104796496,42.8,"Labour","E15000003","Yorkshire and The Humber","#DC241f"
"E14000924","Sherwood","Mark Spencer MP",5.13598956242473,36.3,"Conservative","E15000004","East Midlands","#0087DC"
"E14000925","Shipley","Philip Davies MP",9.39946753400045,47.8,"Conservative","E15000003","Yorkshire and The Humber","#0087DC"
"E14000926","Shrewsbury and Atcham","Daniel Kawczynski MP",8.58278052553855,47.1,"Conservative","E15000005","West Midlands","#0087DC"
"E14000927","Sittingbourne and Sheppey","Gordon Henderson MP",4.02667576401193,34.6,"Conservative","E15000008","South East","#0087DC"
"E14000928","Skipton and Ripon","Rt Hon Julian Smith MP",9.05001421209387,46.8,"Conservative","E15000003","Yorkshire and The Humber","#0087DC"
"E14000929","Sleaford and North Hykeham","Dr Caroline Johnson MP",5.80279967955475,38.4,"Conservative","E15000004","East Midlands","#0087DC"
"E14000930","Slough","Mr Tanmanjeet Singh Dhesi MP",4.91264333874699,45.9,"Labour","E15000008","South East","#DC241f"
"E14000931","Solihull","Julian Knight MP",7.51230004697505,46.7,"Conservative","E15000005","West Midlands","#0087DC"
"E14000932","Somerton and Frome","David Warburton MP",11.8404103332787,49.7,"Conservative","E15000009","South West","#0087DC"
"E14000933","South Basildon and East Thurrock","Stephen Metcalfe MP",3.4462856556536,27,"Conservative","E15000006","Eastern","#0087DC"
"E14000934","South Cambridgeshire","Heidi Allen MP",18.3342087323849,61.5,"Independent","E15000006","Eastern","#DDDDDD"
"E14000935","South Derbyshire","Mrs Heather Wheeler MP",5.85042968555959,39.6,"Conservative","E15000004","East Midlands","#0087DC"
"E14000936","South Dorset","Richard Drax MP",7.16822478717292,40.6,"Conservative","E15000009","South West","#0087DC"
"E14000937","South East Cambridgeshire","Lucy Frazer MP",14.367517470282,54.7,"Conservative","E15000006","Eastern","#0087DC"
"E14000938","South East Cornwall","Mrs Sheryll Murray MP",8.03273554202922,44.9,"Conservative","E15000009","South West","#0087DC"
"E14000939","South Holland and The Deepings","Sir John Hayes MP",3.5907264582275,28.9,"Conservative","E15000004","East Midlands","#0087DC"
"E14000940","South Leicestershire","Alberto Costa MP",6.29297242527321,41.9,"Conservative","E15000004","East Midlands","#0087DC"
"E14000941","South Norfolk","Mr Richard Bacon MP",9.36667824476091,49.1,"Conservative","E15000006","Eastern","#0087DC"
"E14000942","South Northamptonshire","Rt Hon Andrea Leadsom MP",9.19554263135697,46.7,"Conservative","E15000004","East Midlands","#0087DC"
"E14000943","South Ribble","Seema Kennedy MP",6.49251393848274,43.4,"Conservative","E15000002","North West","#0087DC"
"E14000944","South Shields","Mrs Emma Lewell-Buck MP",3.98234690996627,37.9,"Labour","E15000001","North East","#DC241f"
"E14000945","South Staffordshire","Rt Hon Gavin Williamson MP",3.75392591854031,34.8,"Conservative","E15000005","West Midlands","#0087DC"
"E14000946","South Suffolk","James Cartlidge MP",8.16683414462265,46,"Conservative","E15000006","Eastern","#0087DC"
"E14000947","South Swindon","Robert Buckland MP",8.1085577128734,48.3,"Conservative","E15000009","South West","#0087DC"
"E14000948","South Thanet","Craig Mackinlay MP",7.68933876168777,38.3,"Conservative","E15000008","South East","#0087DC"
"E14000949","South West Bedfordshire","Andrew Selous MP",7.18352639541733,41.9,"Conservative","E15000006","Eastern","#0087DC"
"E14000950","South West Devon","Sir Gary Streeter MP",7.9436776801896,44.9,"Conservative","E15000009","South West","#0087DC"
"E14000951","South West Hertfordshire","Rt Hon David Gauke MP",13.1550551254985,53.8,"Conservative","E15000006","Eastern","#0087DC"
"E14000952","South West Norfolk","Rt Hon Elizabeth Truss MP",4.57229163806124,33.3,"Conservative","E15000006","Eastern","#0087DC"
"E14000953","South West Surrey","Rt Hon Jeremy Hunt MP",16.0823635609554,59.3,"Conservative","E15000008","South East","#0087DC"
"E14000954","South West Wiltshire","Dr Andrew Murrison MP",7.92513721990636,43.1,"Conservative","E15000009","South West","#0087DC"
"E14000955","Southampton, Itchen","Royston Smith MP",7.2623595825968,39.7,"Conservative","E15000008","South East","#0087DC"
"E14000956","Southampton, Test","Dr Alan Whitehead MP",8.79071842927265,50.6,"Labour","E15000008","South East","#DC241f"
"E14000957","Southend West","Sir David Amess MP",7.51019514464789,44.9,"Conservative","E15000006","Eastern","#0087DC"
"E14000958","Southport","Damien Moore MP",7.49565217391304,53.7,"Conservative","E15000002","North West","#0087DC"
"E14000959","Spelthorne","Kwasi Kwarteng MP",8.19859504026096,39.7,"Conservative","E15000008","South East","#0087DC"
"E14000960","St Albans","Mrs Anne Main MP",17.8379345146084,62.2,"Conservative","E15000006","Eastern","#0087DC"
"E14000961","St Austell and Newquay","Steve Double MP",6.13166600192384,35.9,"Conservative","E15000009","South West","#0087DC"
"E14000962","St Helens North","Conor McGinn MP",4.95005294515392,41.6,"Labour","E15000002","North West","#DC241f"
"E14000963","St Helens South and Whiston","Ms Marie Rimmer MP",5.1412685388167,43.9,"Labour","E15000002","North West","#DC241f"
"E14000964","St Ives","Derek Thomas MP",9.34741797192412,45.2,"Conservative","E15000009","South West","#0087DC"
"E14000965","Stafford","Jeremy Lefroy MP",6.22817229336438,42.5,"Conservative","E15000005","West Midlands","#0087DC"
"E14000966","Staffordshire Moorlands","Rt Hon Karen Bradley MP",5.10523122870876,35.3,"Conservative","E15000005","West Midlands","#0087DC"
"E14000967","Stalybridge and Hyde","Jonathan Reynolds MP",5.51133721725336,40.7,"Labour","E15000002","North West","#DC241f"
"E14000968","Stevenage","Stephen McPartland MP",7.02227247626811,43,"Conservative","E15000006","Eastern","#0087DC"
"E14000969","Stockport","Ann Coffey MP",10.5899929692993,53.2,"Independent","E15000002","North West","#DDDDDD"
"E14000970","Stockton North","Alex Cunningham MP",3.38781328277446,33.7,"Labour","E15000001","North East","#DC241f"
"E14000971","Stockton South","Dr Paul Williams MP",5.04581491269234,42.2,"Labour","E15000001","North East","#DC241f"
"E14000972","Stoke-on-Trent Central","Gareth Snell MP",3.65682137834037,35.2,"Labour","E15000005","West Midlands","#DC241f"
"E14000973","Stoke-on-Trent North","Ruth Smeeth MP",2.56126173096976,27.9,"Labour","E15000005","West Midlands","#DC241f"
"E14000974","Stoke-on-Trent South","Jack Brereton MP",2.70631568468507,28.9,"Conservative","E15000005","West Midlands","#0087DC"
"E14000975","Stone","Sir William Cash MP",5.74823881021846,42.5,"Conservative","E15000005","West Midlands","#0087DC"
"E14000976","Stourbridge","Margot James MP",4.81284172157577,36.3,"Conservative","E15000005","West Midlands","#0087DC"
"E14000977","Stratford-on-Avon","Nadhim Zahawi MP",10.217298792489,49,"Conservative","E15000005","West Midlands","#0087DC"
"E14000978","Streatham","Chuka Umunna MP",19.7017086882624,79.5,"Independent","E15000007","London","#DDDDDD"
"E14000979","Stretford and Urmston","Kate Green MP",9.85873470923219,51.1,"Labour","E15000002","North West","#DC241f"
"E14000980","Stroud","Dr David Drew MP",13.233341705838,54.1,"Labour","E15000009","South West","#DC241f"
"E14000981","Suffolk Coastal","Dr Thérèse Coffey MP",9.15582035913986,44.8,"Conservative","E15000006","Eastern","#0087DC"
"E14000982","Sunderland Central","Julie Elliott MP",4.28834866034302,40.1,"Labour","E15000001","North East","#DC241f"
"E14000983","Surrey Heath","Rt Hon Michael Gove MP",9.62707198432233,48.1,"Conservative","E15000008","South East","#0087DC"
"E14000984","Sutton and Cheam","Paul Scully MP",10.2365203702058,48.7,"Conservative","E15000007","London","#0087DC"
"E14000985","Sutton Coldfield","Rt Hon Andrew Mitchell MP",7.84644169906713,48.3,"Conservative","E15000005","West Midlands","#0087DC"
"E14000986","Tamworth","Rt Hon Christopher Pincher MP",4.25252779581506,34,"Conservative","E15000005","West Midlands","#0087DC"
"E14000987","Tatton","Rt Hon Esther McVey MP",11.0238858141567,54.4,"Conservative","E15000002","North West","#0087DC"
"E14000988","Taunton Deane","Rebecca Pow MP",8.92386209547401,47.1,"Conservative","E15000009","South West","#0087DC"
"E14000989","Telford","Lucy Allan MP",4.41358992894066,33.8,"Conservative","E15000005","West Midlands","#0087DC"
