ons_code,name,mp,percsigned,Remain,polParty,EER17CD,EER17NM,partyColour
E14000843,North East Derbyshire,Lee Rowley MP,1.379016017,37.9,Conservative,E15000004,East Midlands,#0087DC
E14000844,North East Hampshire,Mr Ranil Jayawardena MP,3.446730599,53.8,Conservative,E15000008,South East,#0087DC
E14000845,North East Hertfordshire,Rt Hon Sir Oliver Heald QC MP,3.208141692,48.6,Conservative,E15000006,Eastern,#0087DC
E14000846,North East Somerset,Mr Jacob Rees-Mogg MP,3.078480329,48.4,Conservative,E15000009,South West,#0087DC
E14000847,North Herefordshire,Bill Wiggin MP,2.084240906,42,Conservative,E15000005,West Midlands,#0087DC
E14000848,North Norfolk,Rt Hon Norman Lamb MP,1.779543414,41.6,Liberal Democrat,E15000006,Eastern,#FAA61A
E14000849,North Shropshire,Rt Hon Owen Paterson MP,1.507091189,40.2,Conservative,E15000005,West Midlands,#0087DC
E14000850,North Somerset,Rt Hon Dr Liam Fox MP,3.577407918,52.4,Conservative,E15000009,South West,#0087DC
E14000851,North Swindon,Justin Tomlinson MP,1.827748867,42.7,Conservative,E15000009,South West,#0087DC
E14000852,North Thanet,Rt Hon Sir Roger Gale MP,1.649755923,34.8,Conservative,E15000008,South East,#0087DC
E14000853,North Tyneside,Mary Glindon MP,1.747540477,40.5,Labour,E15000001,North East,#DC241f
E14000854,North Warwickshire,Craig Tracey MP,0.99028679,32.2,Conservative,E15000005,West Midlands,#0087DC
E14000855,North West Cambridgeshire,Mr Shailesh Vara MP,1.94695977,43.1,Conservative,E15000006,Eastern,#0087DC
E14000856,North West Durham,Laura Pidcock MP,1.481776011,45,Labour,E15000001,North East,#DC241f
E14000857,North West Hampshire,Kit Malthouse MP,2.492208132,45.2,Conservative,E15000008,South East,#0087DC
E14000858,North West Leicestershire,Andrew Bridgen MP,1.644079931,39.3,Conservative,E15000004,East Midlands,#0087DC
E14000859,North West Norfolk,Sir Henry Bellingham MP,1.210054314,34.2,Conservative,E15000006,Eastern,#0087DC
E14000860,North Wiltshire,James Gray MP,2.828441248,49.7,Conservative,E15000009,South West,#0087DC
E14000861,Northampton North,Michael Ellis MP,1.508507279,39.7,Conservative,E15000004,East Midlands,#0087DC
E14000862,Northampton South,Andrew Lewer MP,1.560016408,41,Conservative,E15000004,East Midlands,#0087DC
E14000863,Norwich North,Chloe Smith MP,2.617552008,43.3,Conservative,E15000006,Eastern,#0087DC
E14000864,Norwich South,Clive Lewis MP,4.350616016,59.5,Labour,E15000006,Eastern,#DC241f
E14000865,Nottingham East,Mr Chris Leslie MP,2.622610757,57.1,Independent,E15000004,East Midlands,#DDDDDD
E14000866,Nottingham North,Alex Norris MP,1.029927204,36.2,Labour,E15000004,East Midlands,#DC241f
E14000867,Nottingham South,Lilian Greenwood MP,2.148903405,53.5,Labour,E15000004,East Midlands,#DC241f
E14000868,Nuneaton,Mr Marcus Jones MP,1.161825726,35.5,Conservative,E15000005,West Midlands,#0087DC
E14000869,Old Bexley and Sidcup,Rt Hon James Brokenshire MP,1.816690936,37.6,Conservative,E15000007,London,#0087DC
E14000870,Oldham East and Saddleworth,Debbie Abrahams MP,1.260821421,40.1,Labour,E15000002,North West,#DC241f
E14000871,Oldham West and Royton,Jim McMahon MP,0.798740301,38.7,Labour,E15000002,North West,#DC241f
E14000872,Orpington,Joseph Johnson MP,2.315315949,42.5,Conservative,E15000007,London,#0087DC
E14000873,Oxford East,Anneliese Dodds MP,5.850978505,67.5,Labour,E15000008,South East,#DC241f
E14000874,Oxford West and Abingdon,Layla Moran MP,6.351899837,62,Liberal Democrat,E15000008,South East,#FAA61A
E14000875,Pendle,Andrew Stephenson MP,0.994645325,36.8,Conservative,E15000002,North West,#0087DC
E14000876,Penistone and Stocksbridge,Angela Smith MP,1.776282219,39.3,Independent,E15000003,Yorkshire and The Humber,#DDDDDD
E14000877,Penrith and The Border,Rory Stewart MP,1.968503937,44.8,Conservative,E15000002,North West,#0087DC
E14000878,Peterborough,Fiona Onasanya MP,1.304545849,37.3,Independent,E15000006,Eastern,#DDDDDD
E14000879,"Plymouth, Moor View",Johnny Mercer MP,1.090242535,33.6,Conservative,E15000009,South West,#0087DC
E14000880,"Plymouth, Sutton and Devonport",Luke Pollard MP,2.688835902,45.6,Labour,E15000009,South West,#DC241f
E14000881,Poole,Sir Robert Syms MP,2.196209868,42.6,Conservative,E15000009,South West,#0087DC
E14000882,Poplar and Limehouse,Jim Fitzpatrick MP,3.863608785,65.8,Labour,E15000007,London,#DC241f
E14000883,Portsmouth North,Rt Hon Penny Mordaunt MP,1.495906691,36.3,Conservative,E15000008,South East,#0087DC
E14000884,Portsmouth South,Stephen Morgan MP,2.5768066,48.2,Labour,E15000008,South East,#DC241f
E14000885,Preston,Sir Mark Hendrick MP,1.357921883,44.3,Labour,E15000002,North West,#DC241f
E14000886,Pudsey,Stuart Andrew MP,3.300297876,51.4,Conservative,E15000003,Yorkshire and The Humber,#0087DC
E14000887,Putney,Rt Hon Justine Greening MP,5.847493655,72.2,Conservative,E15000007,London,#0087DC
E14000888,Rayleigh and Wickford,Rt Hon Mark Francois MP,1.409856673,32.3,Conservative,E15000006,Eastern,#0087DC
E14000889,Reading East,Matt Rodda MP,4.22125182,61.7,Labour,E15000008,South East,#DC241f
E14000890,Reading West,Alok Sharma MP,2.901997495,48.5,Conservative,E15000008,South East,#0087DC
E14000891,Redcar,Anna Turley MP,0.835743204,32.3,Labour,E15000001,North East,#DC241f
E14000892,Redditch,Rachel Maclean MP,1.43943662,39,Conservative,E15000005,West Midlands,#0087DC
E14000893,Reigate,Crispin Blunt MP,3.251206191,52,Conservative,E15000008,South East,#0087DC
E14000894,Ribble Valley,Mr Nigel Evans MP,1.82971946,41.3,Conservative,E15000002,North West,#0087DC
E14000895,Richmond (Yorks),Rishi Sunak MP,1.709832376,45.3,Conservative,E15000003,Yorkshire and The Humber,#0087DC
E14000896,Richmond Park,Zac Goldsmith MP,6.172968894,71.3,Conservative,E15000007,London,#0087DC
E14000897,Rochdale,Tony Lloyd MP,0.916383053,42.5,Labour,E15000002,North West,#DC241f
E14000898,Rochester and Strood,Kelly Tolhurst MP,1.596799562,36.3,Conservative,E15000008,South East,#0087DC
E14000899,Rochford and Southend East,James Duddridge MP,1.735495005,39.1,Conservative,E15000006,Eastern,#0087DC
E14000900,Romford,Andrew Rosindell MP,1.35957593,30.7,Conservative,E15000007,London,#0087DC
E14000901,Romsey and Southampton North,Rt Hon Caroline Nokes MP,3.028461871,53.9,Conservative,E15000008,South East,#0087DC
E14000902,Rossendale and Darwen,Jake Berry MP,1.52869391,41.1,Conservative,E15000002,North West,#0087DC
E14000903,Rother Valley,Rt Hon Sir Kevin Barron MP,1.126126126,33.3,Labour,E15000003,Yorkshire and The Humber,#DC241f
E14000904,Rotherham,Sarah Champion MP,0.750646744,31.7,Labour,E15000003,Yorkshire and The Humber,#DC241f
E14000905,Rugby,Mark Pawsey MP,2.056902635,41.4,Conservative,E15000005,West Midlands,#0087DC
E14000906,"Ruislip, Northwood and Pinner",Rt Hon Nick Hurd MP,2.716924119,50.5,Conservative,E15000007,London,#0087DC
E14000907,Runnymede and Weybridge,Rt Hon Philip Hammond MP,2.707952599,50.2,Conservative,E15000008,South East,#0087DC
E14000908,Rushcliffe,Rt Hon Kenneth Clarke QC MP,3.88002765,58.5,Conservative,E15000004,East Midlands,#0087DC
E14000909,Rutland and Melton,Rt Hon Sir Alan Duncan MP,2.215894135,46.1,Conservative,E15000004,East Midlands,#0087DC
E14000910,Saffron Walden,Mrs Kemi Badenoch MP,2.699565587,48.8,Conservative,E15000006,Eastern,#0087DC
E14000911,Salford and Eccles,Rebecca Long Bailey MP,2.696783167,46.4,Labour,E15000002,North West,#DC241f
E14000912,Salisbury,John Glen MP,2.748273336,50.1,Conservative,E15000009,South West,#0087DC
E14000913,Scarborough and Whitby,Rt Hon Robert Goodwill MP,1.434672953,38.7,Conservative,E15000003,Yorkshire and The Humber,#0087DC
E14000914,Scunthorpe,Nic Dakin MP,0.824910611,31.3,Labour,E15000003,Yorkshire and The Humber,#DC241f
E14000915,Sedgefield,Phil Wilson MP,1.168338907,40.6,Labour,E15000001,North East,#DC241f
E14000916,Sefton Central,Bill Esterson MP,2.4,55.9,Labour,E15000002,North West,#DC241f
E14000917,Selby and Ainsty,Nigel Adams MP,1.889712674,42.3,Conservative,E15000003,Yorkshire and The Humber,#0087DC
E14000918,Sevenoaks,Rt Hon Sir Michael Fallon MP,2.909862312,46,Conservative,E15000008,South East,#0087DC
E14000919,Sheffield Central,Paul Blomfield MP,3.669122933,68.1,Labour,E15000003,Yorkshire and The Humber,#DC241f
E14000920,Sheffield South East,Mr Clive Betts MP,1.052102848,33.7,Labour,E15000003,Yorkshire and The Humber,#DC241f
E14000921,"Sheffield, Brightside and Hillsborough",Gill Furniss MP,1.347208481,40,Labour,E15000003,Yorkshire and The Humber,#DC241f
E14000922,"Sheffield, Hallam",Jared O'Mara MP,4.758237965,66,Independent,E15000003,Yorkshire and The Humber,#DDDDDD
E14000923,"Sheffield, Heeley",Louise Haigh MP,2.557152014,42.8,Labour,E15000003,Yorkshire and The Humber,#DC241f
E14000924,Sherwood,Mark Spencer MP,1.396276596,36.3,Conservative,E15000004,East Midlands,#0087DC
E14000925,Shipley,Philip Davies MP,2.904956131,47.8,Conservative,E15000003,Yorkshire and The Humber,#0087DC
E14000926,Shrewsbury and Atcham,Daniel Kawczynski MP,2.393286608,47.1,Conservative,E15000005,West Midlands,#0087DC
E14000927,Sittingbourne and Sheppey,Gordon Henderson MP,1.109289197,34.6,Conservative,E15000008,South East,#0087DC
E14000928,Skipton and Ripon,Rt Hon Julian Smith MP,2.549526058,46.8,Conservative,E15000003,Yorkshire and The Humber,#0087DC
E14000929,Sleaford and North Hykeham,Dr Caroline Johnson MP,1.648606485,38.4,Conservative,E15000004,East Midlands,#0087DC
E14000930,Slough,Mr Tanmanjeet Singh Dhesi MP,1.133914071,45.9,Labour,E15000008,South East,#DC241f
E14000931,Solihull,Julian Knight MP,1.792469157,46.7,Conservative,E15000005,West Midlands,#0087DC
E14000932,Somerton and Frome,David Warburton MP,3.287116191,49.7,Conservative,E15000009,South West,#0087DC
E14000933,South Basildon and East Thurrock,Stephen Metcalfe MP,0.990149805,27,Conservative,E15000006,Eastern,#0087DC
E14000934,South Cambridgeshire,Heidi Allen MP,5.660293017,61.5,Independent,E15000006,Eastern,#DDDDDD
E14000935,South Derbyshire,Mrs Heather Wheeler MP,1.588346332,39.6,Conservative,E15000004,East Midlands,#0087DC
E14000936,South Dorset,Richard Drax MP,1.941557424,40.6,Conservative,E15000009,South West,#0087DC
E14000937,South East Cambridgeshire,Lucy Frazer MP,4.649905093,54.7,Conservative,E15000006,Eastern,#0087DC
E14000938,South East Cornwall,Mrs Sheryll Murray MP,2.237291828,44.9,Conservative,E15000009,South West,#0087DC
E14000939,South Holland and The Deepings,Sir John Hayes MP,0.936359858,28.9,Conservative,E15000004,East Midlands,#0087DC
E14000940,South Leicestershire,Alberto Costa MP,1.683915949,41.9,Conservative,E15000004,East Midlands,#0087DC
E14000941,South Norfolk,Mr Richard Bacon MP,2.561074447,49.1,Conservative,E15000006,Eastern,#0087DC
E14000942,South Northamptonshire,Rt Hon Andrea Leadsom MP,2.46731337,46.7,Conservative,E15000004,East Midlands,#0087DC
E14000943,South Ribble,Seema Kennedy MP,1.73776859,43.4,Conservative,E15000002,North West,#0087DC
E14000944,South Shields,Mrs Emma Lewell-Buck MP,1.188760272,37.9,Labour,E15000001,North East,#DC241f
E14000945,South Staffordshire,Rt Hon Gavin Williamson MP,0.980856473,34.8,Conservative,E15000005,West Midlands,#0087DC
E14000946,South Suffolk,James Cartlidge MP,2.161118144,46,Conservative,E15000006,Eastern,#0087DC
E14000947,South Swindon,Robert Buckland MP,2.185175503,48.3,Conservative,E15000009,South West,#0087DC
E14000948,South Thanet,Craig Mackinlay MP,2.155156314,38.3,Conservative,E15000008,South East,#0087DC
E14000949,South West Bedfordshire,Andrew Selous MP,2.058045665,41.9,Conservative,E15000006,Eastern,#0087DC
E14000950,South West Devon,Sir Gary Streeter MP,2.132998745,44.9,Conservative,E15000009,South West,#0087DC
E14000951,South West Hertfordshire,Rt Hon David Gauke MP,3.505747126,53.8,Conservative,E15000006,Eastern,#0087DC
E14000952,South West Norfolk,Rt Hon Elizabeth Truss MP,1.258638839,33.3,Conservative,E15000006,Eastern,#0087DC
E14000953,South West Surrey,Rt Hon Jeremy Hunt MP,4.510966357,59.3,Conservative,E15000008,South East,#0087DC
E14000954,South West Wiltshire,Dr Andrew Murrison MP,2.164957275,43.1,Conservative,E15000009,South West,#0087DC
E14000955,"Southampton, Itchen",Royston Smith MP,2.134914752,39.7,Conservative,E15000008,South East,#0087DC
E14000956,"Southampton, Test",Dr Alan Whitehead MP,2.671798304,50.6,Labour,E15000008,South East,#DC241f
E14000957,Southend West,Sir David Amess MP,2.215562307,44.9,Conservative,E15000006,Eastern,#0087DC
E14000958,Southport,Damien Moore MP,2.086956522,53.7,Conservative,E15000002,North West,#0087DC
E14000959,Spelthorne,Kwasi Kwarteng MP,2.122850501,39.7,Conservative,E15000008,South East,#0087DC
E14000960,St Albans,Mrs Anne Main MP,5.217369087,62.2,Conservative,E15000006,Eastern,#0087DC
E14000961,St Austell and Newquay,Steve Double MP,1.706824954,35.9,Conservative,E15000009,South West,#0087DC
E14000962,St Helens North,Conor McGinn MP,1.423778115,41.6,Labour,E15000002,North West,#DC241f
E14000963,St Helens South and Whiston,Ms Marie Rimmer MP,1.557811715,43.9,Labour,E15000002,North West,#DC241f
E14000964,St Ives,Derek Thomas MP,2.660483622,45.2,Conservative,E15000009,South West,#0087DC
E14000965,Stafford,Jeremy Lefroy MP,1.677886319,42.5,Conservative,E15000005,West Midlands,#0087DC
E14000966,Staffordshire Moorlands,Rt Hon Karen Bradley MP,1.385972281,35.3,Conservative,E15000005,West Midlands,#0087DC
E14000967,Stalybridge and Hyde,Jonathan Reynolds MP,1.676649982,40.7,Labour,E15000002,North West,#DC241f
E14000968,Stevenage,Stephen McPartland MP,1.986641773,43,Conservative,E15000006,Eastern,#0087DC
E14000969,Stockport,Ann Coffey MP,3.395242559,53.2,Independent,E15000002,North West,#DDDDDD
E14000970,Stockton North,Alex Cunningham MP,1.058691651,33.7,Labour,E15000001,North East,#DC241f
E14000971,Stockton South,Dr Paul Williams MP,1.405319963,42.2,Labour,E15000001,North East,#DC241f
E14000972,Stoke-on-Trent Central,Gareth Snell MP,1.052631579,35.2,Labour,E15000005,West Midlands,#DC241f
E14000973,Stoke-on-Trent North,Ruth Smeeth MP,0.68561001,27.9,Labour,E15000005,West Midlands,#DC241f
E14000974,Stoke-on-Trent South,Jack Brereton MP,0.783594294,28.9,Conservative,E15000005,West Midlands,#0087DC
E14000975,Stone,Sir William Cash MP,1.5156906,42.5,Conservative,E15000005,West Midlands,#0087DC
E14000976,Stourbridge,Margot James MP,1.354268891,36.3,Conservative,E15000005,West Midlands,#0087DC
E14000977,Stratford-on-Avon,Nadhim Zahawi MP,2.671684664,49,Conservative,E15000005,West Midlands,#0087DC
E14000978,Streatham,Chuka Umunna MP,5.716412056,79.5,Independent,E15000007,London,#DDDDDD
E14000979,Stretford and Urmston,Kate Green MP,3.152200703,51.1,Labour,E15000002,North West,#DC241f
E14000980,Stroud,Dr David Drew MP,3.573863432,54.1,Labour,E15000009,South West,#DC241f
E14000981,Suffolk Coastal,Dr Thérèse Coffey MP,2.359589082,44.8,Conservative,E15000006,Eastern,#0087DC
E14000982,Sunderland Central,Julie Elliott MP,1.302896262,40.1,Labour,E15000001,North East,#DC241f
E14000983,Surrey Heath,Rt Hon Michael Gove MP,2.674769909,48.1,Conservative,E15000008,South East,#0087DC
E14000984,Sutton and Cheam,Paul Scully MP,2.851447941,48.7,Conservative,E15000007,London,#0087DC
E14000985,Sutton Coldfield,Rt Hon Andrew Mitchell MP,2.017011903,48.3,Conservative,E15000005,West Midlands,#0087DC
E14000986,Tamworth,Rt Hon Christopher Pincher MP,1.25495289,34,Conservative,E15000005,West Midlands,#0087DC
E14000987,Tatton,Rt Hon Esther McVey MP,2.844450918,54.4,Conservative,E15000002,North West,#0087DC
E14000988,Taunton Deane,Rebecca Pow MP,2.281681419,47.1,Conservative,E15000009,South West,#0087DC
E14000989,Telford,Lucy Allan MP,1.295707797,33.8,Conservative,E15000005,West Midlands,#0087DC
E14000990,Tewkesbury,Mr Laurence Robertson MP,2.287924711,46.4,Conservative,E15000009,South West,#0087DC
E14000991,The Cotswolds,Sir Geoffrey Clifton-Brown MP,3.066557828,52.1,Conservative,E15000009,South West,#0087DC
E14000992,The Wrekin,Mark Pritchard MP,1.518377558,40.7,Conservative,E15000005,West Midlands,#0087DC
E14000993,Thirsk and Malton,Kevin Hollinrake MP,1.837159237,43.6,Conservative,E15000003,Yorkshire and The Humber,#0087DC
E14000994,Thornbury and Yate,Luke Hall MP,2.577873255,47.8,Conservative,E15000009,South West,#0087DC
E14000995,Thurrock,Jackie Doyle-Price MP,0.939345427,29.7,Conservative,E15000006,Eastern,#0087DC
E14000996,Tiverton and Honiton,Neil Parish MP,2.100977395,42.2,Conservative,E15000009,South West,#0087DC
E14000997,Tonbridge and Malling,Tom Tugendhat MP,2.920917579,47.1,Conservative,E15000008,South East,#0087DC
E14000998,Tooting,Dr Rosena Allin-Khan MP,5.829421866,74.4,Labour,E15000007,London,#DC241f
